Category,Name,Rank
RFE: SVC,DisoPROscore_aa_window_3_prev,0.39
RFE: SVC,DisoPROscore_aa_window_8_prev,0.56
RFE: SVC,DisoPROscore_aa_window_15_prev,0.55
RFE: SVC,DisoPROscore_aa_window_3_next,0.64
RFE: SVC,DisoPROscore_aa_window_8_next,0.44
RFE: SVC,DisoPROscore_aa_window_15_next,0.64
RFE: SVC,DisoPROscore_aa,0.24
RFE: SVC,DisoRNAscore_aa_window_3_prev,0.93
RFE: SVC,DisoRNAscore_aa_window_8_prev,0.43
RFE: SVC,DisoRNAscore_aa_window_15_prev,0.3
RFE: SVC,DisoRNAscore_aa_window_3_next,0.93
RFE: SVC,DisoRNAscore_aa_window_8_next,0.83
RFE: SVC,DisoRNAscore_aa_window_15_next,0.91
RFE: SVC,DisoRNAscore_aa,0.73
RFE: SVC,MMseq2_conservation_level_aa_window_3_prev,0.57
RFE: SVC,MMseq2_conservation_level_aa_window_8_prev,0.93
RFE: SVC,MMseq2_conservation_level_aa_window_15_prev,0.18
RFE: SVC,MMseq2_conservation_level_aa_window_3_next,0.76
RFE: SVC,MMseq2_conservation_level_aa_window_8_next,0.68
RFE: SVC,MMseq2_conservation_level_aa_window_15_next,0.47
RFE: SVC,MMseq2_conservation_level_aa,0.77
RFE: SVC,MMseq2_conservation_score_aa_window_3_prev,0.66
RFE: SVC,MMseq2_conservation_score_aa_window_8_prev,0.67
RFE: SVC,MMseq2_conservation_score_aa_window_15_prev,0.43
RFE: SVC,MMseq2_conservation_score_aa_window_3_next,0.7
RFE: SVC,MMseq2_conservation_score_aa_window_8_next,0.69
RFE: SVC,MMseq2_conservation_score_aa_window_15_next,0.7
RFE: SVC,MMseq2_conservation_score_aa,0.09
RFE: SVC,MoRFchibiScore_aa_window_3_prev,0.93
RFE: SVC,MoRFchibiScore_aa_window_8_prev,0.91
RFE: SVC,MoRFchibiScore_aa_window_15_prev,0.67
RFE: SVC,MoRFchibiScore_aa_window_3_next,0.95
RFE: SVC,MoRFchibiScore_aa_window_8_next,1.0
RFE: SVC,MoRFchibiScore_aa_window_15_next,1.0
RFE: SVC,MoRFchibiScore_aa,0.94
RFE: SVC,PSIPRED_helix_aa_window_3_prev,0.3
RFE: SVC,PSIPRED_helix_aa_window_8_prev,0.18
RFE: SVC,PSIPRED_helix_aa_window_15_prev,0.82
RFE: SVC,PSIPRED_helix_aa_window_3_next,0.3
RFE: SVC,PSIPRED_helix_aa_window_8_next,0.19
RFE: SVC,PSIPRED_helix_aa_window_15_next,0.98
RFE: SVC,PSIPRED_helix_aa,0.29
RFE: SVC,PSIPRED_strand_aa_window_3_prev,0.17
RFE: SVC,PSIPRED_strand_aa_window_8_prev,0.49
RFE: SVC,PSIPRED_strand_aa_window_15_prev,0.5
RFE: SVC,PSIPRED_strand_aa_window_3_next,0.16
RFE: SVC,PSIPRED_strand_aa_window_8_next,0.19
RFE: SVC,PSIPRED_strand_aa_window_15_next,0.97
RFE: SVC,PSIPRED_strand_aa,0.31
RFE: SVC,SCRIBERscore_aa_window_3_prev,0.96
RFE: SVC,SCRIBERscore_aa_window_8_prev,0.94
RFE: SVC,SCRIBERscore_aa_window_15_prev,0.23
RFE: SVC,SCRIBERscore_aa_window_3_next,0.95
RFE: SVC,SCRIBERscore_aa_window_8_next,0.88
RFE: SVC,SCRIBERscore_aa_window_15_next,0.14
RFE: SVC,SCRIBERscore_aa,0.68
RFE: SVC,SignalP_score_aa_window_3_prev,0.02
RFE: SVC,SignalP_score_aa_window_8_prev,0.03
RFE: SVC,SignalP_score_aa_window_15_prev,0.11
RFE: SVC,SignalP_score_aa_window_3_next,0.38
RFE: SVC,SignalP_score_aa_window_8_next,0.13
RFE: SVC,SignalP_score_aa_window_15_next,0.48
RFE: SVC,SignalP_score_aa,0.27
RFE: SVC,gtex_Adipose_-_Subcutaneous,1.0
RFE: SVC,gtex_Adipose_-_Visceral_(Omentum),0.62
RFE: SVC,gtex_Adrenal_Gland,0.45
RFE: SVC,gtex_Artery_-_Aorta,1.0
RFE: SVC,gtex_Artery_-_Coronary,0.36
RFE: SVC,gtex_Artery_-_Tibial,1.0
RFE: SVC,gtex_Bladder,1.0
RFE: SVC,gtex_Brain_-_Amygdala,1.0
RFE: SVC,gtex_Brain_-_Anterior_cingulate_cortex_(BA24),1.0
RFE: SVC,gtex_Brain_-_Caudate_(basal_ganglia),0.72
RFE: SVC,gtex_Brain_-_Cerebellar_Hemisphere,0.82
RFE: SVC,gtex_Brain_-_Cerebellum,0.43
RFE: SVC,gtex_Brain_-_Cortex,0.95
RFE: SVC,gtex_Brain_-_Frontal_Cortex_(BA9),1.0
RFE: SVC,gtex_Brain_-_Hippocampus,1.0
RFE: SVC,gtex_Brain_-_Hypothalamus,1.0
RFE: SVC,gtex_Brain_-_Nucleus_accumbens_(basal_ganglia),1.0
RFE: SVC,gtex_Brain_-_Putamen_(basal_ganglia),1.0
RFE: SVC,gtex_Brain_-_Spinal_cord_(cervical_c-1),0.99
RFE: SVC,gtex_Brain_-_Substantia_nigra,0.57
RFE: SVC,gtex_Breast_-_Mammary_Tissue,1.0
RFE: SVC,gtex_Cells_-_Cultured_fibroblasts,1.0
RFE: SVC,gtex_Cells_-_EBV-transformed_lymphocytes,0.84
RFE: SVC,gtex_Cervix_-_Ectocervix,1.0
RFE: SVC,gtex_Cervix_-_Endocervix,1.0
RFE: SVC,gtex_Colon_-_Sigmoid,0.98
RFE: SVC,gtex_Colon_-_Transverse,1.0
RFE: SVC,gtex_Esophagus_-_Gastroesophageal_Junction,0.71
RFE: SVC,gtex_Esophagus_-_Mucosa,1.0
RFE: SVC,gtex_Esophagus_-_Muscularis,1.0
RFE: SVC,gtex_Fallopian_Tube,0.3
RFE: SVC,gtex_Heart_-_Atrial_Appendage,0.37
RFE: SVC,gtex_Heart_-_Left_Ventricle,0.36
RFE: SVC,gtex_Kidney_-_Cortex,1.0
RFE: SVC,gtex_Kidney_-_Medulla,0.94
RFE: SVC,gtex_Liver,0.18
RFE: SVC,gtex_Lung,0.19
RFE: SVC,gtex_Minor_Salivary_Gland,0.78
RFE: SVC,gtex_Muscle_-_Skeletal,0.35
RFE: SVC,gtex_Nerve_-_Tibial,1.0
RFE: SVC,gtex_Ovary,0.51
RFE: SVC,gtex_Pancreas,0.03
RFE: SVC,gtex_Pituitary,1.0
RFE: SVC,gtex_Prostate,0.84
RFE: SVC,gtex_Skin_-_Not_Sun_Exposed_(Suprapubic),0.33
RFE: SVC,gtex_Skin_-_Sun_Exposed_(Lower_leg),0.49
RFE: SVC,gtex_Small_Intestine_-_Terminal_Ileum,1.0
RFE: SVC,gtex_Spleen,1.0
RFE: SVC,gtex_Stomach,0.78
RFE: SVC,gtex_Testis,0.69
RFE: SVC,gtex_Thyroid,0.13
RFE: SVC,gtex_Uterus,1.0
RFE: SVC,gtex_Vagina,1.0
RFE: SVC,gtex_Whole_Blood,0.55
RFE: SVC,haplo,0.73
RFE: SVC,haplo_imputed,0.61
RFE: SVC,PHOSPHORYLATION,0.03
RFE: SVC,ACETYLATION,0.11
RFE: SVC,UBIQUITINATION,0.01
RFE: SVC,S-NITROSYLATION,0.01
RFE: SVC,N-GLYCOSYLATION,0.11
RFE: SVC,METHYLATION,0.36
RFE: SVC,O-GLYCOSYLATION,0.01
RFE: SVC,MYRISTOYLATION,0.0
RFE: SVC,C-GLYCOSYLATION,0.0
RFE: SVC,SUMOYLATION,0.0
RFE: SVC,S-GLYCOSYLATION,0.0
RFE: SVC,Dominant_probability,1.0
RFE: SVC,Recessive_probability,1.0
RFE: SVC,polyphen_dscore,0.1
RFE: SVC,polyphen_score1,0.49
RFE: SVC,polyphen_score2,0.09
RFE: SVC,polyphen_nobs,0.23
RFE: SVC,polyphen_normasa,0.13
RFE: SVC,polyphen_dvol,0.06
RFE: SVC,polyphen_dprop,0.12
RFE: SVC,polyphen_bfact,0.15
RFE: SVC,polyphen_hbonds,0.12
RFE: SVC,polyphen_avenhet,0.54
RFE: SVC,polyphen_mindhet,0.12
RFE: SVC,polyphen_avenint,0.07
RFE: SVC,polyphen_mindint,0.06
RFE: SVC,polyphen_avensit,0.22
RFE: SVC,polyphen_mindsit,0.02
RFE: SVC,polyphen_idpmax,0.39
RFE: SVC,polyphen_idpsnp,0.44
RFE: SVC,polyphen_idqmin,0.54
RFE: SVC,ConsScore,1.0
RFE: SVC,GC,0.83
RFE: SVC,CpG,0.82
RFE: SVC,motifECount,0.12
RFE: SVC,motifEHIPos,0.82
RFE: SVC,motifEScoreChng,0.34
RFE: SVC,Dst2Splice,0.15
RFE: SVC,minDistTSS,0.48
RFE: SVC,minDistTSE,0.96
RFE: SVC,priPhCons,0.86
RFE: SVC,mamPhCons,0.65
RFE: SVC,verPhCons,1.0
RFE: SVC,priPhyloP,0.27
RFE: SVC,mamPhyloP,0.71
RFE: SVC,verPhyloP,1.0
RFE: SVC,bStatistic_y,0.07
RFE: SVC,targetScan,0.17
RFE: SVC,mirSVR-Score,0.44
RFE: SVC,mirSVR-E,0.04
RFE: SVC,mirSVR-Aln,0.04
RFE: SVC,cHmm_E1,0.12
RFE: SVC,cHmm_E2,0.71
RFE: SVC,cHmm_E3,0.79
RFE: SVC,cHmm_E4,0.97
RFE: SVC,cHmm_E5,0.22
RFE: SVC,cHmm_E6,0.24
RFE: SVC,cHmm_E7,1.0
RFE: SVC,cHmm_E8,0.89
RFE: SVC,cHmm_E9,0.65
RFE: SVC,cHmm_E10,0.27
RFE: SVC,cHmm_E11,0.11
RFE: SVC,cHmm_E12,0.37
RFE: SVC,cHmm_E13,0.54
RFE: SVC,cHmm_E14,0.41
RFE: SVC,cHmm_E15,1.0
RFE: SVC,cHmm_E16,0.49
RFE: SVC,cHmm_E17,0.66
RFE: SVC,cHmm_E18,0.53
RFE: SVC,cHmm_E19,0.34
RFE: SVC,cHmm_E20,0.85
RFE: SVC,cHmm_E21,0.61
RFE: SVC,cHmm_E22,0.56
RFE: SVC,cHmm_E23,0.26
RFE: SVC,cHmm_E24,0.14
RFE: SVC,cHmm_E25,0.35
RFE: SVC,GerpRS,0.57
RFE: SVC,GerpRSpval,0.05
RFE: SVC,GerpN,0.8
RFE: SVC,GerpS,0.38
RFE: SVC,tOverlapMotifs,1.0
RFE: SVC,motifDist,0.6
RFE: SVC,EncodeH3K4me1-sum,0.76
RFE: SVC,EncodeH3K4me1-max,0.79
RFE: SVC,EncodeH3K4me2-sum,0.52
RFE: SVC,EncodeH3K4me2-max,0.9
RFE: SVC,EncodeH3K4me3-sum,0.5
RFE: SVC,EncodeH3K4me3-max,0.89
RFE: SVC,EncodeH3K9ac-sum,0.46
RFE: SVC,EncodeH3K9ac-max,0.57
RFE: SVC,EncodeH3K9me3-sum,0.22
RFE: SVC,EncodeH3K9me3-max,0.69
RFE: SVC,EncodeH3K27ac-sum,0.35
RFE: SVC,EncodeH3K27ac-max,0.53
RFE: SVC,EncodeH3K27me3-sum,0.55
RFE: SVC,EncodeH3K27me3-max,0.29
RFE: SVC,EncodeH3K36me3-sum,1.0
RFE: SVC,EncodeH3K36me3-max,0.72
RFE: SVC,EncodeH3K79me2-sum,0.85
RFE: SVC,EncodeH3K79me2-max,0.32
RFE: SVC,EncodeH4K20me1-sum,0.34
RFE: SVC,EncodeH4K20me1-max,0.83
RFE: SVC,EncodeH2AFZ-sum,0.86
RFE: SVC,EncodeH2AFZ-max,0.05
RFE: SVC,EncodeDNase-sum,0.94
RFE: SVC,EncodeDNase-max,0.81
RFE: SVC,EncodetotalRNA-sum,0.77
RFE: SVC,EncodetotalRNA-max,0.76
RFE: SVC,Grantham_x,0.5
RFE: SVC,SpliceAI-acc-gain,0.88
RFE: SVC,SpliceAI-acc-loss,1.0
RFE: SVC,SpliceAI-don-gain,0.63
RFE: SVC,SpliceAI-don-loss,1.0
RFE: SVC,MMSp_acceptorIntron,0.55
RFE: SVC,MMSp_acceptor,0.44
RFE: SVC,MMSp_exon,0.67
RFE: SVC,MMSp_donor,0.39
RFE: SVC,MMSp_donorIntron,0.45
RFE: SVC,Dist2Mutation,0.66
RFE: SVC,Freq100bp,0.03
RFE: SVC,Rare100bp,0.07
RFE: SVC,Sngl100bp,0.36
RFE: SVC,Freq1000bp,0.17
RFE: SVC,Rare1000bp,0.46
RFE: SVC,Sngl1000bp,0.35
RFE: SVC,Freq10000bp,0.61
RFE: SVC,Rare10000bp,1.0
RFE: SVC,Sngl10000bp,0.53
RFE: SVC,dbscSNV-ada_score,0.24
RFE: SVC,dbscSNV-rf_score,0.98
RFE: SVC,RemapOverlapTF,0.68
RFE: SVC,RemapOverlapCL,0.56
RFE: SVC,Charge,0.22
RFE: SVC,Volume,0.14
RFE: SVC,Hydrophobicity,0.45
RFE: SVC,Polarity,0.05
RFE: SVC,Ex,0.09
RFE: SVC,PAM250,0.3
RFE: SVC,JM,0.51
RFE: SVC,HGMD2003,0.32
RFE: SVC,VB,0.56
RFE: SVC,Transition,0.37
RFE: SVC,COSMIC,0.33
RFE: SVC,COSMICvsSWISSPROT,0.32
RFE: SVC,HAPMAP,0.26
RFE: SVC,COSMICvsHAPMAP,0.23
RFE: SVC,MOD_RES,0.64
RFE: SVC,MOD_RES_DESCRIPTION_0,0.63
RFE: SVC,MOD_RES_DESCRIPTION_1,0.14
RFE: SVC,MOD_RES_DESCRIPTION_2,0.16
RFE: SVC,MOD_RES_DESCRIPTION_3,0.17
RFE: SVC,MOD_RES_DESCRIPTION_4,0.65
RFE: SVC,REGION,0.06
RFE: SVC,REGION_DESCRIPTION_0,0.9
RFE: SVC,REGION_DESCRIPTION_1,0.52
RFE: SVC,REGION_DESCRIPTION_2,0.44
RFE: SVC,REGION_DESCRIPTION_3,0.54
RFE: SVC,REGION_DESCRIPTION_4,0.81
RFE: SVC,REGION_DESCRIPTION_5,0.85
RFE: SVC,REGION_DESCRIPTION_6,0.86
RFE: SVC,REGION_DESCRIPTION_7,0.8
RFE: SVC,REGION_DESCRIPTION_8,0.9
RFE: SVC,INTERACTION_REGION,0.23
RFE: SVC,REQUIRED_FOR_INTER,0.53
RFE: SVC,ATP_binding_gbind,0.05
RFE: SVC,Ca2+_binding_gbind,0.32
RFE: SVC,DNA_binding_gbind,0.41
RFE: SVC,HEME_binding_gbind,0.1
RFE: SVC,Mg2+_binding_gbind,0.16
RFE: SVC,Mn2+_binding_gbind,0.05
RFE: SVC,RNA_binding_gbind,0.6
RFE: SVC,IMPACT_HIGH,1.0
RFE: SVC,IMPACT_LOW,1.0
RFE: SVC,IMPACT_MODERATE,1.0
RFE: SVC,IMPACT_MODIFIER,0.85
RFE: SVC,BIOTYPE_lncRNA,0.28
RFE: SVC,BIOTYPE_nonsense_mediated_decay,1.0
RFE: SVC,BIOTYPE_promoter_flanking_region,0.02
RFE: SVC,BIOTYPE_protein_coding,1.0
RFE: SVC,BIOTYPE_unprocessed_pseudogene,0.03
RFE: SVC,NMD_NMD_escaping_variant,0.79
RFE: SVC,AF_dssp_secondary_structure_-,0.63
RFE: SVC,AF_dssp_secondary_structure_B,0.23
RFE: SVC,AF_dssp_secondary_structure_E,0.64
RFE: SVC,AF_dssp_secondary_structure_G,0.15
RFE: SVC,AF_dssp_secondary_structure_H,0.62
RFE: SVC,AF_dssp_secondary_structure_I,0.02
RFE: SVC,AF_dssp_secondary_structure_S,0.37
RFE: SVC,AF_dssp_secondary_structure_T,0.4
RFE: SVC,STABILITY[SEQ]_Decrease,0.84
RFE: SVC,STABILITY[SEQ]_Increase,0.83
RFE: SVC,STABILITY[SEQ]_Neutral,0.84
RFE: SVC,STABILITY[3D]_Decrease,0.77
RFE: SVC,STABILITY[3D]_Increase,0.34
RFE: SVC,STABILITY[3D]_Neutral,0.36
RFE: SVC,Dst2SplType_ACCEPTOR,0.09
RFE: SVC,Dst2SplType_DONOR,0.59
RFE: SVC,EnsembleRegulatoryFeature_CTCF Binding Site,0.8
RFE: SVC,EnsembleRegulatoryFeature_Enhancer,0.61
RFE: SVC,EnsembleRegulatoryFeature_Open chromatin,0.4
RFE: SVC,EnsembleRegulatoryFeature_Promoter,0.48
RFE: SVC,EnsembleRegulatoryFeature_Promoter Flanking Region,0.78
RFE: SVC,EnsembleRegulatoryFeature_TF binding site,0.04
RFE: RF,CADD_raw,1.0
RFE: RF,BLOSUM62,0.33
RFE: RF,Conservation,1.0
RFE: RF,ProteinLengthChange,0.4
RFE: RF,MaxEntScan_alt,0.71
RFE: RF,MaxEntScan_diff,0.97
RFE: RF,MaxEntScan_ref,0.2
RFE: RF,TSSDistance,0.24
RFE: RF,ada_score,1.0
RFE: RF,rf_score,0.9
RFE: RF,1000Gp3_AF,0.18
RFE: RF,FATHMM_score,0.98
RFE: RF,GERPplus_plus_NR,0.55
RFE: RF,GERPplus_plus_RS,0.87
RFE: RF,GM12878_fitCons_score,0.52
RFE: RF,GenoCanyon_score,0.47
RFE: RF,H1_hESC_fitCons_score,0.38
RFE: RF,HUVEC_fitCons_score,0.28
RFE: RF,LINSIGHT,0.02
RFE: RF,LIST_S2_score,1.0
RFE: RF,LRT_score,0.99
RFE: RF,M_CAP_score,1.0
RFE: RF,MPC_score,1.0
RFE: RF,MVP_score,1.0
RFE: RF,MutationAssessor_score,1.0
RFE: RF,MutationTaster_score,1.0
RFE: RF,PROVEAN_score,1.0
RFE: RF,SiPhy_29way_logOdds,0.93
RFE: RF,UK10K_AF,0.21
RFE: RF,VEST4_score,1.0
RFE: RF,fathmm_MKL_coding_score,1.0
RFE: RF,fathmm_XF_coding_score,0.99
RFE: RF,gnomAD_exomes_AF,1.0
RFE: RF,gnomAD_genomes_AF,0.31
RFE: RF,integrated_fitCons_score,0.36
RFE: RF,phastCons100way_vertebrate,0.78
RFE: RF,phastCons17way_primate,0.85
RFE: RF,phastCons30way_mammalian,0.73
RFE: RF,phyloP100way_vertebrate,0.9
RFE: RF,phyloP17way_primate,0.72
RFE: RF,phyloP30way_mammalian,0.69
RFE: RF,GDI,1.0
RFE: RF,MSC_95CI,1.0
RFE: RF,rel_cDNA_pos,0.0
RFE: RF,rel_CDS_pos,0.94
RFE: RF,rel_prot_pos,0.62
RFE: RF,Selective_pressure,1.0
RFE: RF,Clarks_distance,1.0
RFE: RF,CDS_len,1.0
RFE: RF,Number_of_paralogs,1.0
RFE: RF,denovo_Zscore,1.0
RFE: RF,RVIS,1.0
RFE: RF,Indispensability_score,1.0
RFE: RF,RSA,0.97
RFE: RF,ASA,0.72
RFE: RF,RSA_Zfit,0.86
RFE: RF,before_RSA_3,0.71
RFE: RF,before_RSA_8,0.6
RFE: RF,before_RSA_15,0.35
RFE: RF,after_RSA_3,0.51
RFE: RF,after_RSA_8,0.73
RFE: RF,after_RSA_15,0.57
RFE: RF,before_ASA_3,0.56
RFE: RF,before_ASA_8,0.44
RFE: RF,before_ASA_15,0.55
RFE: RF,after_ASA_3,0.51
RFE: RF,after_ASA_8,0.57
RFE: RF,after_ASA_15,0.46
RFE: RF,Phosphorylation,0.04
RFE: RF,Acetylation,0.02
RFE: RF,Methylation,0.02
RFE: RF,Ubiquitination,0.02
RFE: RF,Glycosylation,0.03
RFE: RF,PTM,0.05
RFE: RF,Consequence_first_0,1.0
RFE: RF,Consequence_first_1,0.24
RFE: RF,Consequence_first_2,0.61
RFE: RF,Consequence_first_3,0.96
RFE: RF,Consequence_first_4,1.0
RFE: RF,Condel_score,1.0
RFE: RF,SIFT_score,1.0
RFE: RF,NearestExonJB_distance,1.0
RFE: RF,NearestExonJB_len,1.0
RFE: RF,AF_Relative_ASA,1.0
RFE: RF,IUPRED2,0.97
RFE: RF,ANCHOR2,0.79
RFE: RF,before_IUPRED_3,0.84
RFE: RF,before_IUPRED_8,1.0
RFE: RF,before_IUPRED_15,0.9
RFE: RF,after_IUPRED_3,1.0
RFE: RF,after_IUPRED_8,1.0
RFE: RF,after_IUPRED_15,0.93
RFE: RF,before_ANCHOR_3,0.87
RFE: RF,before_ANCHOR_8,0.66
RFE: RF,before_ANCHOR_15,0.91
RFE: RF,after_ANCHOR_3,0.77
RFE: RF,after_ANCHOR_8,0.59
RFE: RF,after_ANCHOR_15,0.73
RFE: RF,A3D_SCORE,0.36
RFE: RF,n_contacts,0.94
RFE: RF,distance_com,0.81
RFE: RF,concavity_score,0.43
RFE: RF,S_DDG[SEQ],1.0
RFE: RF,S_DDG[3D],0.65
RFE: RF,hgmd_mutcount,0.91
RFE: RF,gnomsingle_mutcount,0.26
RFE: RF,gnom_mutcount,0.78
RFE: RF,AF_confidence,1.0
RFE: RF,isHomomultimer,0.15
RFE: RF,num_interactions,1.0
RFE: RF,ppi_combined_0,0.49
RFE: RF,ppi_combined_1,0.45
RFE: RF,ppi_combined_2,0.76
RFE: RF,ppi_combined_3,0.37
RFE: RF,ppi_combined_4,0.5
RFE: RF,ppi_combined_5,0.56
RFE: RF,ppi_combined_6,0.48
RFE: RF,ppi_combined_7,1.0
RFE: RF,ppi_combined_8,0.74
RFE: RF,ppi_combined_9,0.66
RFE: RF,ppi_combined_10,0.38
RFE: RF,ppi_combined_11,0.53
RFE: RF,ppi_combined_12,1.0
RFE: RF,ppi_combined_13,0.74
RFE: RF,ppi_combined_14,0.37
RFE: RF,ppi_combined_15,0.61
RFE: RF,ppi_combined_16,0.83
RFE: RF,ppi_combined_17,0.49
RFE: RF,ppi_combined_18,0.97
RFE: RF,ppi_combined_19,0.81
RFE: RF,ppi_combined_20,1.0
RFE: RF,ppi_combined_21,0.51
RFE: RF,ppi_combined_22,0.47
RFE: RF,ppi_combined_23,0.79
RFE: RF,ppi_combined_24,0.45
RFE: RF,ppi_combined_25,0.88
RFE: RF,ppi_combined_26,0.68
RFE: RF,ppi_combined_27,0.74
RFE: RF,ppi_combined_28,0.68
RFE: RF,ppi_combined_29,0.61
RFE: RF,ppi_combined_30,0.44
RFE: RF,ppi_combined_31,0.54
RFE: RF,ppi_combined_32,0.62
RFE: RF,ppi_combined_33,0.76
RFE: RF,ppi_combined_34,0.98
RFE: RF,ppi_combined_35,0.66
RFE: RF,ppi_combined_36,0.52
RFE: RF,ppi_combined_37,0.59
RFE: RF,ppi_combined_38,0.67
RFE: RF,ppi_combined_39,0.39
RFE: RF,ppi_combined_40,0.46
RFE: RF,ppi_combined_41,0.39
RFE: RF,ppi_combined_42,0.69
RFE: RF,ppi_combined_43,0.83
RFE: RF,ppi_combined_44,0.4
RFE: RF,ppi_combined_45,0.5
RFE: RF,ppi_combined_46,0.85
RFE: RF,ppi_combined_47,0.82
RFE: RF,ppi_combined_48,0.35
RFE: RF,ppi_combined_49,0.56
RFE: RF,ppi_combined_50,0.39
RFE: RF,ppi_combined_51,0.94
RFE: RF,ppi_combined_52,0.32
RFE: RF,ppi_combined_53,0.78
RFE: RF,ppi_combined_54,0.53
RFE: RF,ppi_combined_55,0.66
RFE: RF,ppi_combined_56,0.74
RFE: RF,ppi_combined_57,0.53
RFE: RF,ppi_combined_58,0.91
RFE: RF,ppi_combined_59,0.43
RFE: RF,ppi_combined_60,0.79
RFE: RF,ppi_combined_61,0.99
RFE: RF,ppi_combined_62,0.65
RFE: RF,ppi_combined_63,0.87
RFE: RF,s_het,1.0
RFE: RF,DRNApredDNAscore_aa_window_3_prev,0.6
RFE: RF,DRNApredDNAscore_aa_window_8_prev,0.48
RFE: RF,DRNApredDNAscore_aa_window_15_prev,0.54
RFE: RF,DRNApredDNAscore_aa_window_3_next,0.34
RFE: RF,DRNApredDNAscore_aa_window_8_next,0.52
RFE: RF,DRNApredDNAscore_aa_window_15_next,0.34
RFE: RF,DRNApredDNAscore_aa,0.62
RFE: RF,ASAquick_normscore_aa_window_3_prev,0.57
RFE: RF,ASAquick_normscore_aa_window_8_prev,0.71
RFE: RF,ASAquick_normscore_aa_window_15_prev,0.85
RFE: RF,ASAquick_normscore_aa_window_3_next,0.49
RFE: RF,ASAquick_normscore_aa_window_8_next,0.68
RFE: RF,ASAquick_normscore_aa_window_15_next,0.48
RFE: RF,ASAquick_normscore_aa,0.41
RFE: RF,ASAquick_rawscore_aa_window_3_prev,0.44
RFE: RF,ASAquick_rawscore_aa_window_8_prev,0.52
RFE: RF,ASAquick_rawscore_aa_window_15_prev,0.89
RFE: RF,ASAquick_rawscore_aa_window_3_next,0.37
RFE: RF,ASAquick_rawscore_aa_window_8_next,0.36
RFE: RF,ASAquick_rawscore_aa_window_15_next,0.7
RFE: RF,ASAquick_rawscore_aa,0.85
RFE: RF,DFLpredScore_aa_window_3_prev,0.6
RFE: RF,DFLpredScore_aa_window_8_prev,0.31
RFE: RF,DFLpredScore_aa_window_15_prev,0.51
RFE: RF,DFLpredScore_aa_window_3_next,0.41
RFE: RF,DFLpredScore_aa_window_8_next,0.43
RFE: RF,DFLpredScore_aa_window_15_next,0.63
RFE: RF,DFLpredScore_aa,0.29
RFE: RF,DRNApredRNAscore_aa_window_3_prev,0.34
RFE: RF,DRNApredRNAscore_aa_window_8_prev,0.45
RFE: RF,DRNApredRNAscore_aa_window_15_prev,0.39
RFE: RF,DRNApredRNAscore_aa_window_3_next,0.52
RFE: RF,DRNApredRNAscore_aa_window_8_next,0.45
RFE: RF,DRNApredRNAscore_aa_window_15_next,0.9
RFE: RF,DRNApredRNAscore_aa,0.3
RFE: RF,DisoDNAscore_aa_window_3_prev,0.41
RFE: RF,DisoDNAscore_aa_window_8_prev,0.47
RFE: RF,DisoDNAscore_aa_window_15_prev,0.41
RFE: RF,DisoDNAscore_aa_window_3_next,0.5
RFE: RF,DisoDNAscore_aa_window_8_next,0.82
RFE: RF,DisoDNAscore_aa_window_15_next,0.67
RFE: RF,DisoDNAscore_aa,0.32
RFE: RF,DisoPROscore_aa_window_3_prev,0.73
RFE: RF,DisoPROscore_aa_window_8_prev,1.0
RFE: RF,DisoPROscore_aa_window_15_prev,1.0
RFE: RF,DisoPROscore_aa_window_3_next,0.79
RFE: RF,DisoPROscore_aa_window_8_next,0.79
RFE: RF,DisoPROscore_aa_window_15_next,0.69
RFE: RF,DisoPROscore_aa,0.93
RFE: RF,DisoRNAscore_aa_window_3_prev,0.33
RFE: RF,DisoRNAscore_aa_window_8_prev,0.7
RFE: RF,DisoRNAscore_aa_window_15_prev,0.47
RFE: RF,DisoRNAscore_aa_window_3_next,0.35
RFE: RF,DisoRNAscore_aa_window_8_next,0.4
RFE: RF,DisoRNAscore_aa_window_15_next,0.55
RFE: RF,DisoRNAscore_aa,0.32
RFE: RF,MMseq2_conservation_level_aa_window_3_prev,0.29
RFE: RF,MMseq2_conservation_level_aa_window_8_prev,0.3
RFE: RF,MMseq2_conservation_level_aa_window_15_prev,0.64
RFE: RF,MMseq2_conservation_level_aa_window_3_next,0.24
RFE: RF,MMseq2_conservation_level_aa_window_8_next,0.34
RFE: RF,MMseq2_conservation_level_aa_window_15_next,0.49
RFE: RF,MMseq2_conservation_level_aa,0.3
RFE: RF,MMseq2_conservation_score_aa_window_3_prev,0.63
RFE: RF,MMseq2_conservation_score_aa_window_8_prev,0.93
RFE: RF,MMseq2_conservation_score_aa_window_15_prev,0.76
RFE: RF,MMseq2_conservation_score_aa_window_3_next,0.59
RFE: RF,MMseq2_conservation_score_aa_window_8_next,0.82
RFE: RF,MMseq2_conservation_score_aa_window_15_next,0.56
RFE: RF,MMseq2_conservation_score_aa,0.64
RFE: RF,MoRFchibiScore_aa_window_3_prev,0.55
RFE: RF,MoRFchibiScore_aa_window_8_prev,0.67
RFE: RF,MoRFchibiScore_aa_window_15_prev,0.84
RFE: RF,MoRFchibiScore_aa_window_3_next,0.7
RFE: RF,MoRFchibiScore_aa_window_8_next,0.97
RFE: RF,MoRFchibiScore_aa_window_15_next,0.82
RFE: RF,MoRFchibiScore_aa,0.59
RFE: RF,PSIPRED_helix_aa_window_3_prev,0.31
